eu4_province;name;hoi4_state_id;hoi4_state_name;state_purity;hoi4_strategic_region_id;hoi4_strategic_region_name
5553;Novhurst;1357;Novhurst;1.000000;158;Novhurst
5554;Novhurst;1357;Novhurst;1.000000;158;Novhurst
5555;Novhurst;1357;Novhurst;1.000000;158;Novhurst
5556;Roquitz;1470;Roquitz;1.000000;73;Animequitaine
5557;Roquitz;1470;Roquitz;1.000000;73;Animequitaine
5558;Ailesainque;721;Ailesainque;1.000000;76;Alkroan Peninsula
5559;Ailesainque;721;Ailesainque;1.000000;76;Alkroan Peninsula
5560;Ailesainque;721;Ailesainque;1.000000;76;Alkroan Peninsula
5561;Felinensee;333;Felinensee;1.000000;206;Purrhelmshaven
5562;Ehw Fauah;1182;Ehw Fauah;1.000000;363;Spri3
5563;Ehw Fauah;1182;Ehw Fauah;1.000000;363;Spri3
5564;Watermaster Domain;344;Watermaster Domain;1.000000;92;Watermaster Domain
5565;Watermaster Domain;344;Watermaster Domain;1.000000;92;Watermaster Domain
5566;Southern Chok;277;Southern Chok;1.000000;57;Goatlandia
5567;Protondria;273;Protondria;1.000000;56;Solaria
5568;Protondria;273;Protondria;1.000000;56;Solaria
5569;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5570;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5571;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5572;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5573;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5574;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5575;Near West Great Hill;1134;Near West Great Hill;1.000000;324;Formicidea2
5576;Amburbia;1375;Amburbia;1.000000;169;Procione Heartlands
5577;East Monke Slopes;1104;East Monke Slopes;1.000000;328;Macaquian Ridge
5578;East Monke Slopes;1104;East Monke Slopes;1.000000;328;Macaquian Ridge
5579;East Monke Slopes;1104;East Monke Slopes;1.000000;328;Macaquian Ridge
5580;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5581;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5582;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5583;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5584;Tak-Icar;347;Tak-Icar;1.000000;74;Takicardie
5585;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5586;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5587;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5588;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5589;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5590;Chok;823;Chok;1.000000;57;Goatlandia
5591;Parudus;973;Parudus;1.000000;106;Paraneon
5592;Parudus;973;Parudus;0.561927;106;Paraneon
5593;Usswaeri;971;Usswaeri;1.000000;105;Mount Izwae
5594;Felinensee;333;Felinensee;1.000000;206;Purrhelmshaven
5595;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5596;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5597;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5598;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5599;Sebowlia 2;1191;Sebowlia 2;1.000000;365;Spri5
5600;Platéire;352;Platéire;1.000000;160;The Swamplands
5601;Platéire;352;Platéire;1.000000;160;The Swamplands
5602;Alkroa;336;Alkroa;1.000000;76;Alkroan Peninsula
5603;Protondria;273;Protondria;1.000000;56;Solaria
5604;West Dazhungli;353;West Dazhungli;1.000000;365;Spri5
5605;West Dazhungli;353;West Dazhungli;1.000000;365;Spri5
5606;Southern Chok;277;Southern Chok;1.000000;57;Goatlandia
5607;Southern Chok;277;Southern Chok;1.000000;57;Goatlandia
5608;West Great Hill;1139;West Great Hill;1.000000;324;Formicidea2
5609;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5610;East Great Hill;500;East Great Hill;0.997579;250;Frusian Savannah
5611;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5612;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5613;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5614;Far East Monke Slopes 4;310;Far East Monke Slopes 4;1.000000;325;Formicidea3
5615;Khatshaeta;267;Khatshaeta;1.000000;57;Goatlandia
5616;Imakani;852;Imakani;1.000000;35;Bryumen
5617;Felsdorf;346;Felsdorf;1.000000;206;Purrhelmshaven
5618;Felsdorf;346;Felsdorf;1.000000;206;Purrhelmshaven
5619;Near West Dazhungli;1362;Near West Dazhungli;1.000000;364;Spri4
5620;Psossqe;1363;Psossqe;1.000000;364;Spri4
5621;Psossqe;1363;Psossqe;1.000000;364;Spri4
5622;Psossqe;1363;Psossqe;1.000000;364;Spri4
5623;Psossqe;1363;Psossqe;1.000000;364;Spri4
5624;Parudus;973;Parudus;1.000000;106;Paraneon
5625;Narnburg;898;Narnburg;1.000000;206;Purrhelmshaven
5626;Ornistralia;342;Ornistralia;0.986486;161;Arivoejan Mountains
5627;Ornistralia;342;Ornistralia;1.000000;161;Arivoejan Mountains
5628;East Monke Slopes;1104;East Monke Slopes;1.000000;328;Macaquian Ridge
5629;Near West Great Hill;1134;Near West Great Hill;1.000000;324;Formicidea2
5630;Hoplin;747;Hoplin;1.000000;92;Watermaster Domain
5631;Hoplin;747;Hoplin;1.000000;92;Watermaster Domain
5632;Hoplin;747;Hoplin;1.000000;92;Watermaster Domain
5633;Tak-Icar;347;Tak-Icar;1.000000;74;Takicardie
5634;Tak-Icar;347;Tak-Icar;0.810888;74;Takicardie
5635;Charles;349;Charles;1.000000;74;Takicardie
5636;Zarbin;972;Zarbin;1.000000;105;Mount Izwae
5637;Western Novhurst;345;Western Novhurst;1.000000;158;Novhurst
5638;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5639;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5640;Alkroa;336;Alkroa;1.000000;76;Alkroan Peninsula
5641;Garyxia;841;Garyxia;1.000000;76;Alkroan Peninsula
5642;Alkroa;336;Alkroa;0.997579;76;Alkroan Peninsula
5643;Rozzmione;309;Rozzmione;1.000000;169;Procione Heartlands
5644;Rozzmione;309;Rozzmione;1.000000;169;Procione Heartlands
5645;Rozzmione;309;Rozzmione;1.000000;169;Procione Heartlands
5646;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5647;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5648;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5649;Far East Monke Slopes 3;1138;Far East Monke Slopes 3;1.000000;325;Formicidea3
5650;Jharuna;1206;Jharuna;1.000000;370;Spri10
5651;Near West Dazhungli;1362;Near West Dazhungli;1.000000;364;Spri4
5652;Fiftybun;775;Fiftybun;1.000000;96;Battlebuns Frontier
5653;Fiftybun;775;Fiftybun;1.000000;96;Battlebuns Frontier
5654;Fiftybun;775;Fiftybun;1.000000;96;Battlebuns Frontier
5655;Fiftybun;775;Fiftybun;1.000000;96;Battlebuns Frontier
5656;Fiftybun;775;Fiftybun;1.000000;96;Battlebuns Frontier
5657;Protondria;273;Protondria;1.000000;56;Solaria
5658;Khatshaeta;267;Khatshaeta;1.000000;57;Goatlandia
5659;Distretto dei Pescatori;814;Distretto dei Pescatori;1.000000;169;Procione Heartlands
5660;Distretto dei Pescatori;814;Distretto dei Pescatori;1.000000;169;Procione Heartlands
5661;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5662;Hoplin;747;Hoplin;1.000000;92;Watermaster Domain
5663;Usswaeri;971;Usswaeri;1.000000;105;Mount Izwae
5664;Jharuna;1206;Jharuna;1.000000;370;Spri10
5665;Jharuna;1206;Jharuna;1.000000;370;Spri10
5666;Jharuna;1206;Jharuna;1.000000;370;Spri10
5667;Jharuna;1206;Jharuna;1.000000;370;Spri10
5668;Burgeros;1202;Burgeros;1.000000;365;Spri5
5669;Goaghan Lake;818;Goaghan Lake;1.000000;99;Datlof
5670;Goaghan Lake;818;Goaghan Lake;0.516760;99;Datlof
5671;Drillbit;842;Drillbit;1.000000;100;Tenetianen
5672;Baie Lunaire;828;Baie Lunaire;1.000000;79;Central Solakean Sea
5673;Usswaeri;971;Usswaeri;1.000000;105;Mount Izwae
5674;Usswaeri;971;Usswaeri;1.000000;105;Mount Izwae
5675;Jharuna;1206;Jharuna;1.000000;370;Spri10
5676;Baie Lunaire;828;Baie Lunaire;1.000000;79;Central Solakean Sea
5677;Lomo;845;Lomo;1.000000;100;Tenetianen
5678;Lomo;845;Lomo;1.000000;100;Tenetianen
5679;Purrhelmshaven;438;Purrhelmshaven;1.000000;206;Purrhelmshaven
5680;Purrhelmshaven;438;Purrhelmshaven;1.000000;206;Purrhelmshaven
5681;Alkroa;336;Alkroa;0.698545;76;Alkroan Peninsula
5682;West Dazhungli;353;West Dazhungli;1.000000;365;Spri5
5683;West Dazhungli;353;West Dazhungli;1.000000;365;Spri5
5684;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5685;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5686;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5687;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5688;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5689;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5690;Mount Ylmira;889;Mount Ylmira;0.799270;162;Central Arivoejo
5691;Rozzmione Hills;813;Rozzmione Hills;1.000000;169;Procione Heartlands
5692;Rozzmione Hills;813;Rozzmione Hills;1.000000;169;Procione Heartlands
5693;Southern Chok;277;Southern Chok;1.000000;57;Goatlandia
5694;Fishtun;507;Fishtun;1.000000;244;Fishtun
5695;Foraoise Cairead;780;Foraoise Cairead;1.000000;91;Lakeside City
5696;Foraoise Cairead;780;Foraoise Cairead;1.000000;91;Lakeside City
5697;Southern Venusia;1013;Southern Venusia;0.506812;292;Solakean Shores
5698;Venusia;356;Venusia;1.000000;56;Solaria
5699;Southern Venusia;1013;Southern Venusia;0.600973;292;Solakean Shores
5700;Southern Venusia;1013;Southern Venusia;1.000000;292;Solakean Shores
5701;Southern Venusia;1013;Southern Venusia;1.000000;292;Solakean Shores
5702;Wafburg;844;Wafburg;1.000000;99;Datlof
5703;Wafburg;844;Wafburg;1.000000;99;Datlof
5704;Godreim;974;Godreim;1.000000;106;Paraneon
5705;Godreim;974;Godreim;1.000000;106;Paraneon
5706;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5707;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5708;Ornistralia;342;Ornistralia;1.000000;161;Arivoejan Mountains
5709;Lisejr Metroplitan Area;326;Lisejr Metroplitan Area;1.000000;162;Central Arivoejo
5710;Lisejr Metroplitan Area;326;Lisejr Metroplitan Area;1.000000;162;Central Arivoejo
5711;Lisejr Metroplitan Area;326;Lisejr Metroplitan Area;1.000000;162;Central Arivoejo
5712;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5713;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5714;Venusia;356;Venusia;1.000000;56;Solaria
5715;Koasski;1181;Koasski;1.000000;364;Spri4
5716;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5717;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5718;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5719;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5720;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5721;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5722;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5723;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5724;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5725;Varhk;1190;Varhk;1.000000;364;Spri4
5726;Varhk;1190;Varhk;1.000000;364;Spri4
5727;Varhk;1190;Varhk;1.000000;364;Spri4
5728;Varhk;1190;Varhk;1.000000;364;Spri4
5729;Velthordshire;880;Velthordshire;1.000000;160;The Swamplands
5730;Platéire;352;Platéire;1.000000;160;The Swamplands
5731;East Great Hill;500;East Great Hill;1.000000;250;Frusian Savannah
5732;Kealand;790;Kealand;1.000000;160;The Swamplands
5733;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5734;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5735;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5736;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5737;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5738;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5739;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5740;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5741;Koasski;1181;Koasski;1.000000;364;Spri4
5742;Koasski;1181;Koasski;1.000000;364;Spri4
5743;Garyxia;841;Garyxia;1.000000;76;Alkroan Peninsula
5744;East Monke Slopes;1104;East Monke Slopes;1.000000;328;Macaquian Ridge
5745;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5746;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5747;Foraoise Cairead;780;Foraoise Cairead;1.000000;91;Lakeside City
5748;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5749;Neu-Meownich;386;Neu-Meownich;1.000000;206;Purrhelmshaven
5750;Neu-Meownich;386;Neu-Meownich;0.538760;206;Purrhelmshaven
5751;Neu-Meownich;386;Neu-Meownich;1.000000;206;Purrhelmshaven
5752;Jharuna;1206;Jharuna;1.000000;370;Spri10
5753;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5754;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5755;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5756;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5757;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5758;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5759;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5760;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5761;Halile Septentrionale;829;Halile Septentrionale;1.000000;79;Central Solakean Sea
5762;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5763;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5764;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5765;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5766;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5767;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5768;Halile Septentrionale;829;Halile Septentrionale;1.000000;79;Central Solakean Sea
5769;Velthordshire;880;Velthordshire;1.000000;160;The Swamplands
5770;Velthordshire;880;Velthordshire;1.000000;160;The Swamplands
5771;Velthordshire;880;Velthordshire;0.516820;160;The Swamplands
5772;Langcastle-On-Bog;881;Langcastle-On-Bog;1.000000;160;The Swamplands
5773;Langcastle-On-Bog;881;Langcastle-On-Bog;0.997326;160;The Swamplands
5774;Novanada;360;Novanada;1.000000;160;The Swamplands
5775;Novanada;360;Novanada;1.000000;160;The Swamplands
5776;Novanada;360;Novanada;1.000000;160;The Swamplands
5777;Novanada;360;Novanada;1.000000;160;The Swamplands
5778;Novanada;360;Novanada;1.000000;160;The Swamplands
5779;Bunoshima;774;Bunoshima;1.000000;91;Lakeside City
5780;Bunoshima;774;Bunoshima;1.000000;91;Lakeside City
5781;Bunoshima;774;Bunoshima;1.000000;91;Lakeside City
5782;Bunoshima;774;Bunoshima;1.000000;91;Lakeside City
5783;Wafburg;1433;Wafburg;1.000000;99;Datlof
5784;Kealand;790;Kealand;1.000000;160;The Swamplands
5785;Kealand;790;Kealand;1.000000;160;The Swamplands
5786;Wafburg;844;Wafburg;1.000000;99;Datlof
5787;Wafburg;844;Wafburg;1.000000;99;Datlof
5788;Wafburg;1433;Wafburg;1.000000;99;Datlof
5789;Ornistralia;342;Ornistralia;1.000000;161;Arivoejan Mountains
5790;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5791;Goprdus;976;Goprdus;1.000000;106;Paraneon
5792;Goprdus;976;Goprdus;0.981481;106;Paraneon
5793;Euenum;348;Euenum;0.963068;106;Paraneon
5794;Euenum;348;Euenum;0.863874;106;Paraneon
5795;Thalmandy;811;Thalmandy;1.000000;162;Central Arivoejo
5796;Thalmandy;811;Thalmandy;0.459770;162;Central Arivoejo
5797;Thalmandy;811;Thalmandy;1.000000;162;Central Arivoejo
5798;North Hoxxhagen Surface Zone;1367;North Hoxxhagen Surface Zone;0.868735;162;Central Arivoejo
5799;Parachute;843;Parachute;1.000000;99;Datlof
5800;Parachute;843;Parachute;1.000000;99;Datlof
5801;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5802;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5803;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5804;Psossqe;1363;Psossqe;1.000000;364;Spri4
5805;Far East Monke Slopes;1149;Far East Monke Slopes;1.000000;327;Hivelands2
5806;Far East Monke Slopes;1149;Far East Monke Slopes;1.000000;327;Hivelands2
5807;Far East Monke Slopes;1149;Far East Monke Slopes;1.000000;327;Hivelands2
5808;Far East Monke Slopes;1149;Far East Monke Slopes;1.000000;327;Hivelands2
5809;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5810;Lakeside City;359;Lakeside City;0.812757;91;Lakeside City
5811;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5812;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5813;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5814;Halile Méridionale;827;Halile Méridionale;1.000000;79;Central Solakean Sea
5815;The Lake District;379;The Lake District;1.000000;160;The Swamplands
5816;Koasski;1181;Koasski;1.000000;364;Spri4
5817;Koasski;1181;Koasski;1.000000;364;Spri4
5818;Koasski;1181;Koasski;1.000000;364;Spri4
5819;Rozzmione;309;Rozzmione;1.000000;169;Procione Heartlands
5820;Nordbun;777;Nordbun;0.774379;96;Battlebuns Frontier
5821;Kealand;790;Kealand;1.000000;160;The Swamplands
5822;Xuhre;720;Xuhre;1.000000;76;Alkroan Peninsula
5823;Xuhre;720;Xuhre;1.000000;76;Alkroan Peninsula
5824;North Lomo;1276;North Lomo;1.000000;108;The Valley
5825;Halile Septentrionale;829;Halile Septentrionale;1.000000;79;Central Solakean Sea
5826;Halile Méridionale;827;Halile Méridionale;1.000000;79;Central Solakean Sea
5827;South Koti;1201;South Koti;1.000000;370;Spri10
5828;South Koti;1201;South Koti;1.000000;370;Spri10
5829;The Lake District;379;The Lake District;1.000000;160;The Swamplands
5830;Candoburg;1014;Candoburg;1.000000;292;Solakean Shores
5831;Parachute;843;Parachute;1.000000;99;Datlof
5832;Parachute;843;Parachute;1.000000;99;Datlof
5833;Parachute;843;Parachute;1.000000;99;Datlof
5834;Southumberland;372;Southumberland;1.000000;160;The Swamplands
5835;Southumberland;372;Southumberland;1.000000;160;The Swamplands
5836;Godreim;974;Godreim;1.000000;106;Paraneon
5837;South Koti;1201;South Koti;1.000000;370;Spri10
5838;Novanada;360;Novanada;1.000000;160;The Swamplands
5839;Novanada;360;Novanada;1.000000;160;The Swamplands
5840;Petite Corélie;826;Petite Corélie;1.000000;77;Eastern Solakean Sea
5841;Datlof;354;Datlof;1.000000;99;Datlof
5842;Datlof;354;Datlof;1.000000;99;Datlof
5843;Datlof;354;Datlof;1.000000;99;Datlof
5844;Havener;899;Havener;1.000000;206;Purrhelmshaven
5845;Lukastadt;900;Lukastadt;1.000000;206;Purrhelmshaven
5846;Lukastadt;900;Lukastadt;0.647887;206;Purrhelmshaven
5847;Lukastadt;900;Lukastadt;1.000000;206;Purrhelmshaven
5848;Meghaduta;1205;Meghaduta;1.000000;371;Spri11
5849;Near North Great Ape Groves;1109;Near North Great Ape Groves;1.000000;318;Macaquian Far South
5850;North Great Hill;373;North Great Hill;1.000000;247;Formicidea
5851;Parachute;843;Parachute;1.000000;99;Datlof
5852;Clawlogne;374;Clawlogne;1.000000;153;Katteneiland
5853;Clawlogne;374;Clawlogne;1.000000;153;Katteneiland
5854;Near North Great Hill;1215;Near North Great Hill;1.000000;247;Formicidea
5855;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5856;North Lomo;1276;North Lomo;1.000000;108;The Valley
5857;North Lomo;1276;North Lomo;1.000000;108;The Valley
5858;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5859;Meerut;1204;Meerut;1.000000;370;Spri10
5860;Meerut;1204;Meerut;0.755061;370;Spri10
5861;Meerut;1204;Meerut;1.000000;370;Spri10
5862;Meerut;1204;Meerut;1.000000;370;Spri10
5863;Psossqe;1363;Psossqe;1.000000;364;Spri4
5864;The Lake District;379;The Lake District;1.000000;160;The Swamplands
5865;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5866;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5867;Tenetianen;357;Tenetianen;1.000000;100;Tenetianen
5868;Seagoers' Republic;377;Seagoers' Republic;1.000000;90;Seagoer's Republic
5869;Seagoers' Republic;377;Seagoers' Republic;1.000000;90;Seagoer's Republic
5870;Seagoers' Republic;377;Seagoers' Republic;1.000000;90;Seagoer's Republic
5871;South Koti;1201;South Koti;1.000000;370;Spri10
5872;Thalmandy;811;Thalmandy;1.000000;162;Central Arivoejo
5873;Lesser Lisejr;810;Lesser Lisejr;0.808664;162;Central Arivoejo
5874;East Hoxxhagen Surface Zone;1369;East Hoxxhagen Surface Zone;0.800305;162;Central Arivoejo
5875;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5876;Lakeside City;359;Lakeside City;1.000000;91;Lakeside City
5877;Botetown;757;Botetown;1.000000;90;Seagoer's Republic
5878;Botetown;757;Botetown;1.000000;90;Seagoer's Republic
5879;Botetown;757;Botetown;1.000000;90;Seagoer's Republic
5880;Botetown;757;Botetown;1.000000;90;Seagoer's Republic
5881;The Valley;378;The Valley;1.000000;108;The Valley
5882;The Valley;378;The Valley;1.000000;108;The Valley
5883;The Valley;378;The Valley;1.000000;108;The Valley
5884;The Valley;378;The Valley;1.000000;108;The Valley
5885;The Valley;378;The Valley;1.000000;108;The Valley
5886;The Valley;378;The Valley;1.000000;108;The Valley
5887;The Valley;378;The Valley;1.000000;108;The Valley
5888;The Valley;378;The Valley;1.000000;108;The Valley
5889;Bunork;758;Bunork;1.000000;90;Seagoer's Republic
5890;Bunork;758;Bunork;1.000000;90;Seagoer's Republic
5891;Bunork;758;Bunork;1.000000;90;Seagoer's Republic
5892;Bunork;758;Bunork;1.000000;90;Seagoer's Republic
5893;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5894;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5895;North Usswaeri;1274;North Usswaeri;1.000000;115;Lundil
5896;Far East Monke Slopes;1149;Far East Monke Slopes;1.000000;327;Hivelands2
5897;Far West Great Hill 3;1146;Far West Great Hill 3;1.000000;218;Hivelands
5898;Far West Great Hill;195;Far West Great Hill;1.000000;324;Formicidea2
5899;Halile Méridionale;827;Halile Méridionale;1.000000;79;Central Solakean Sea
5900;Datlof;354;Datlof;1.000000;99;Datlof
5901;Havener;899;Havener;1.000000;206;Purrhelmshaven
5902;Havener;899;Havener;1.000000;206;Purrhelmshaven
5903;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5904;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5905;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5906;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5907;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5908;Platishire;380;Platishire;1.000000;162;Central Arivoejo
5909;Doneghare;748;Doneghare;1.000000;92;Watermaster Domain
5910;Distretto dei Pescatori;814;Distretto dei Pescatori;0.603053;169;Procione Heartlands
5911;Clawlogne;374;Clawlogne;1.000000;153;Katteneiland
5912;Clawlogne;374;Clawlogne;1.000000;153;Katteneiland
5913;Clawlogne;374;Clawlogne;1.000000;153;Katteneiland
5914;Petit Loutterie;417;Petit Loutterie;1.000000;171;Arivoshian Ocean
5915;North Great Hill;373;North Great Hill;1.000000;247;Formicidea
5916;North Great Hill;373;North Great Hill;1.000000;247;Formicidea
5917;Gatzostad;408;Gatzostad;1.000000;153;Katteneiland
5918;Gatzostad;408;Gatzostad;1.000000;153;Katteneiland
5919;Lowcoast;882;Lowcoast;1.000000;160;The Swamplands
5920;Lowcoast;882;Lowcoast;1.000000;160;The Swamplands
5921;Lowcoast;882;Lowcoast;1.000000;160;The Swamplands
5922;Lowcoast;882;Lowcoast;1.000000;160;The Swamplands
5923;Lesser Lisejr;810;Lesser Lisejr;1.000000;162;Central Arivoejo
5924;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5925;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5926;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5927;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5928;Far North Great Hill;1144;Far North Great Hill;1.000000;247;Formicidea
5929;Heavenbun;789;Heavenbun;1.000000;93;Karrotia
5930;Heavenbun;789;Heavenbun;1.000000;93;Karrotia
5931;South Koti;1201;South Koti;1.000000;370;Spri10
5932;Southumberland;372;Southumberland;1.000000;160;The Swamplands
5933;Southumberland;372;Southumberland;1.000000;160;The Swamplands
5934;Far West Great Hill 3;1146;Far West Great Hill 3;1.000000;218;Hivelands
5935;Far West Great Hill 3;1146;Far West Great Hill 3;1.000000;218;Hivelands
5936;Far West Great Hill 3;1146;Far West Great Hill 3;1.000000;218;Hivelands
5937;Far West Great Hill 3;1146;Far West Great Hill 3;1.000000;218;Hivelands
5938;Xuhre;720;Xuhre;1.000000;76;Alkroan Peninsula
5939;North Lomo;1276;North Lomo;1.000000;108;The Valley
5940;Meerut;1204;Meerut;1.000000;370;Spri10
5941;North Fishtun;1107;North Fishtun;1.000000;318;Macaquian Far South
5942;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5943;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5944;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5945;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5946;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5947;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5948;Far East Monke Slopes 5;1148;Far East Monke Slopes 5;1.000000;327;Hivelands2
5949;Paraneum;975;Paraneum;1.000000;106;Paraneon
5950;Frontiere Solarienne;363;Frontiere Solarienne;1.000000;292;Solakean Shores
5951;Frontiere Solarienne;363;Frontiere Solarienne;1.000000;292;Solakean Shores
5952;South Koti;1201;South Koti;1.000000;370;Spri10
5953;South Koti;1201;South Koti;1.000000;370;Spri10
5954;North Lomo;1276;North Lomo;1.000000;108;The Valley
5955;North Lomo;1276;North Lomo;1.000000;108;The Valley
