eu4_area;internal_key;display_name;hoi4_state_id;hoi4_state_name;province_count
1350;fu_state_area_1;Far South Infernum's Castle 4;1;Far South Infernum's Castle 4;6
1351;fu_state_area_463;South Fleupport;463;South Fleupport;8
1352;fu_state_area_457_2;Far South Infernum's Castle 3;457;Far South Infernum's Castle 3;1
1353;fu_state_area_1297_3;Far West Westpaw 3;1297;Far West Westpaw 3;1
1354;fu_state_area_1291_2;Quantus Hub;1291;Quantus Hub;1
1355;fu_state_area_1301_2;South Infernum's Castle;1301;South Infernum's Castle;1
1356;fu_state_area_1301_3;South Infernum's Castle;1301;South Infernum's Castle;1
1357;fu_state_area_18_2;Jhaoq;18;Jhaoq;1
1358;fu_state_area_1465_2;Pawmur;1465;Pawmur;1
1359;fu_state_area_375;Atarbuhl;375;Atarbuhl;1
1360;fu_state_area_18_3;Jhaoq;18;Jhaoq;1
1361;fu_state_area_37;Kattenburg;37;Kattenburg;1
1362;fu_state_area_26_3;Ibrumore;26;Ibrumore;1
1363;fu_state_area_26_4;Ibrumore;26;Ibrumore;1
1364;fu_state_area_627_2;Minskbark;627;Minskbark;1
1365;fu_state_area_632_2;Barkdivostok;632;Barkdivostok;1
1366;fu_state_area_571_2;Point Ene;571;Point Ene;1
1367;fu_state_area_633_2;Wolfgorod;633;Wolfgorod;1
1368;fu_state_area_48;Mittelpurrsen;48;Mittelpurrsen;1
1369;fu_state_area_55_3;Duuhr Sanctuary;55;Duuhr Sanctuary;1
1370;fu_state_area_481_2;Winston;481;Winston;1
1371;fu_state_area_575_2;Exene;575;Exene;1
1372;fu_state_area_993;Copper Ridges;993;Copper Ridges;1
1373;fu_state_area_564;Ezikat;564;Ezikat;1
1374;fu_state_area_651_2;Stronberg;651;Stronberg;1
1375;fu_state_area_84;Tailsbaden;84;Tailsbaden;1
1376;fu_state_area_78_2;Tigar;78;Tigar;1
1377;fu_state_area_1254_2;North Flerk;1254;North Flerk;1
1378;fu_state_area_1225_2;West Flerk;1225;West Flerk;1
1379;fu_state_area_81_2;Near North Flerk;81;Near North Flerk;1
1380;fu_state_area_539;Becatlingen;539;Becatlingen;1
1381;fu_state_area_1361_2;Northern Heart Mountains;1361;Northern Heart Mountains;1
1382;fu_state_area_521_2;Ostmeopin;521;Ostmeopin;1
1383;fu_state_area_1266_2;Near East Northern Ezicania;1266;Near East Northern Ezicania;1
1384;fu_state_area_553_2;Mewdu Mush;553;Mewdu Mush;1
1385;fu_state_area_552;Mewbet;552;Mewbet;1
1386;fu_state_area_92_2;Northern Ezicania;92;Northern Ezicania;1
1387;fu_state_area_1442;Darwinsball;1442;Darwinsball;1
1388;fu_state_area_92_3;Northern Ezicania;92;Northern Ezicania;1
1389;fu_state_area_119;Katzil;119;Katzil;1
1390;fu_state_area_118_2;Sud-Solagnaw;118;Sud-Solagnaw;1
1391;fu_state_area_923_2;Rossevanejt;923;Rossevanejt;1
1392;fu_state_area_135_2;Catka;135;Catka;1
1393;fu_state_area_1264_2;East Northern Ezicania;1264;East Northern Ezicania;1
1394;fu_state_area_138_2;Felstigerfels;138;Felstigerfels;1
1395;fu_state_area_148;North Southern Ezicania;148;North Southern Ezicania;1
1396;fu_state_area_185;Near West Cize;185;Near West Cize;1
1397;fu_state_area_986;Upper Bramble Basin;986;Upper Bramble Basin;1
1398;fu_state_area_610_2;Titanus;610;Titanus;1
1399;fu_state_area_1538_2;East Neminia 9;1538;East Neminia 9;1
1400;fu_state_area_987;Middle Bramble Basin;987;Middle Bramble Basin;1
1401;fu_state_area_165_2;Iorn;165;Iorn;1
1402;fu_state_area_609_2;Valaros;609;Valaros;1
1403;fu_state_area_1155;Near West Southern Stollparche;1155;Near West Southern Stollparche;1
1404;fu_state_area_984;Great Bramble Basin;984;Great Bramble Basin;1
1405;fu_state_area_165_3;Iorn;165;Iorn;1
1406;fu_state_area_1007;Unkhus Vel;1007;Unkhus Vel;1
1407;fu_state_area_988;Lower Bramble Basin;988;Lower Bramble Basin;1
1408;fu_state_area_613;Sudbergen;613;Sudbergen;1
1409;fu_state_area_1449;Neu-Mewxico;1449;Neu-Mewxico;1
1410;fu_state_area_498_2;Hammerhand;498;Hammerhand;1
1411;fu_state_area_1167_2;Epoustouflant;1167;Epoustouflant;1
1412;fu_state_area_999;Zorud Tal;999;Zorud Tal;1
1413;fu_state_area_197;Meonwald;197;Meonwald;1
1414;fu_state_area_609_3;Valaros;609;Valaros;1
1415;fu_state_area_350_2;Beauparc;350;Beauparc;1
1416;fu_state_area_1165;Nouvelle Roqualie;1165;Nouvelle Roqualie;1
1417;fu_state_area_531_2;Purrton;531;Purrton;1
1418;fu_state_area_189_2;Centralia;189;Centralia;1
1419;fu_state_area_59_2;Qaradel Tas;59;Qaradel Tas;1
1420;fu_state_area_1319;Solonien;1319;Solonien;1
1421;fu_state_area_530_2;Mau-Vegas;530;Mau-Vegas;1
1422;fu_state_area_205_3;West Petite Qualie;205;West Petite Qualie;1
1423;fu_state_area_189_3;Centralia;189;Centralia;1
1424;fu_state_area_1213_2;Rhayman;1213;Rhayman;1
1425;fu_state_area_606_2;Nitros;606;Nitros;1
1426;fu_state_area_221;Near North Southern Stollparche;221;Near North Southern Stollparche;1
1427;fu_state_area_59_3;Qaradel Tas;59;Qaradel Tas;1
1428;fu_state_area_532_2;Drakenburg;532;Drakenburg;1
1429;fu_state_area_205_4;West Petite Qualie;205;West Petite Qualie;1
1430;fu_state_area_607_2;Ajax;607;Ajax;1
1431;fu_state_area_1440_2;Victoneustadt;1440;Victoneustadt;1
1432;fu_state_area_1150_2;Far North Southern Stollparche;1150;Far North Southern Stollparche;1
1433;fu_state_area_531_3;Purrton;531;Purrton;1
1434;fu_state_area_1507;Aluminitas;1507;Aluminitas;1
1435;fu_state_area_187;East Southern Stollparche;187;East Southern Stollparche;1
1436;fu_state_area_502_2;Platnum;502;Platnum;1
1437;fu_state_area_1211_2;Mahin Geh;1211;Mahin Geh;1
1438;fu_state_area_612;Myriad;612;Myriad;1
1439;fu_state_area_1507_2;Aluminitas;1507;Aluminitas;1
1440;fu_state_area_206_2;Drakwald;206;Drakwald;1
1441;fu_state_area_237;Near South Démotagne;237;Near South Démotagne;1
1442;fu_state_area_1506_2;Lower Neminia 7;1506;Lower Neminia 7;1
1443;fu_state_area_1522_2;Far West Fodaria 8;1522;Far West Fodaria 8;1
1444;fu_state_area_220_2;Himezulte;220;Himezulte;1
1445;fu_state_area_612_2;Myriad;612;Myriad;1
1446;fu_state_area_1505_2;Myriad;1505;Myriad;1
1447;fu_state_area_1199;Funchaleta;1199;Funchaleta;1
1448;fu_state_area_263_3;Great Vardalv;263;Great Vardalv;1
1449;fu_state_area_1188_3;Zaradoughza;1188;Zaradoughza;1
1450;fu_state_area_253_2;Great Calder Peak;253;Great Calder Peak;1
1451;fu_state_area_1172_2;Tsayan Mounts;1172;Tsayan Mounts;1
1452;fu_state_area_1173_2;Cookimbra;1173;Cookimbra;1
1453;fu_state_area_253_3;Great Calder Peak;253;Great Calder Peak;1
1454;fu_state_area_850_2;Umtraha;850;Umtraha;1
1455;fu_state_area_850_3;Umtraha;850;Umtraha;1
1456;fu_state_area_1100_2;Bergtun;1100;Bergtun;1
1457;fu_state_area_316;Franckfort;316;Franckfort;1
1458;fu_state_area_1472_2;Les Mosges;1472;Les Mosges;1
1459;fu_state_area_274_2;Buyrity;274;Buyrity;1
1460;fu_state_area_1209_2;East Dourouhtei;1209;East Dourouhtei;1
1461;fu_state_area_289_2;Brekarya;289;Brekarya;1
1462;fu_state_area_1105_2;Near East Brewtun;1105;Near East Brewtun;1
1463;fu_state_area_883;N. Arivoejan Mountains;883;N. Arivoejan Mountains;1
1464;fu_state_area_1200_2;Churrilbao;1200;Churrilbao;1
1465;fu_state_area_289_3;Brekarya;289;Brekarya;1
1466;fu_state_area_171_2;Staullparche;171;Staullparche;1
1467;fu_state_area_322_2;Zharr Station;322;Zharr Station;1
1468;fu_state_area_1364_2;Marossqenardhu;1364;Marossqenardhu;1
1469;fu_state_area_1364_3;Marossqenardhu;1364;Marossqenardhu;1
1470;fu_state_area_321_2;Animéquitaine;321;Animéquitaine;1
1471;fu_state_area_851_2;Brongon Gede;851;Brongon Gede;1
1472;fu_state_area_852_2;Imakani;852;Imakani;1
1473;fu_state_area_1208_2;New Kumakh;1208;New Kumakh;1
1474;fu_state_area_330_2;Novastaati;330;Novastaati;1
1475;fu_state_area_1470;Roquitz;1470;Roquitz;1
1476;fu_state_area_888;Terence Mountains;888;Terence Mountains;1
1477;fu_state_area_1149_2;Far East Monke Slopes;1149;Far East Monke Slopes;1
1478;fu_state_area_353_2;West Dazhungli;353;West Dazhungli;1
1479;fu_state_area_889;Mount Ylmira;889;Mount Ylmira;1
1480;fu_state_area_1205_2;Meghaduta;1205;Meghaduta;1
1481;fu_state_area_1206_2;Jharuna;1206;Jharuna;1
1482;fu_state_area_1019;Deux-Rivieres;1019;Deux-Rivieres;1
1483;fu_state_area_838;Katpine Mountains (N);838;Katpine Mountains (N);1
1484;fu_state_area_393;Katpine Mountains (W);393;Katpine Mountains (W);1
1485;fu_state_area_839;Katpine Mountain (E);839;Katpine Mountain (E);1
1486;fu_state_area_383_2;Collines Chaudiere;383;Collines Chaudiere;1
1487;fu_state_area_1015_2;Ravkan Range;1015;Ravkan Range;1
1488;fu_state_area_401_2;Firemaster Union;401;Firemaster Union;1
1489;fu_state_area_755_2;Buncible;755;Buncible;1
1490;fu_state_area_390_3;South Espen;390;South Espen;1
1491;fu_state_area_750_2;Adhare;750;Adhare;1
1492;fu_state_area_418_2;Harelyne Magocracy;418;Harelyne Magocracy;1
1493;fu_state_area_817_2;Iron Mounts;817;Iron Mounts;1
1494;fu_state_area_869;Flux Towns;869;Flux Towns;1
1495;fu_state_area_1_2;Far South Infernum's Castle 4;1;Far South Infernum's Castle 4;1
1496;fu_state_area_generated_1496;Area 1496;0;;6
1497;fu_state_area_generated_1497;Area 1497;0;;6
1498;fu_state_area_generated_1498;Area 1498;0;;6
1499;fu_state_area_generated_1499;Area 1499;0;;6
1500;fu_state_area_generated_1500;Area 1500;0;;6
1501;fu_state_area_generated_1501;Area 1501;0;;7
1502;fu_state_area_generated_1502;Area 1502;0;;6
1503;fu_state_area_generated_1503;Area 1503;0;;6
1504;fu_state_area_generated_1504;Area 1504;0;;6
1505;fu_state_area_generated_1505;Area 1505;0;;6
1506;fu_state_area_generated_1506;Area 1506;0;;6
1507;fu_state_area_generated_1507;Area 1507;0;;6
1508;fu_state_area_generated_1508;Area 1508;0;;6
1509;fu_state_area_generated_1509;Area 1509;0;;6
1510;fu_state_area_generated_1510;Area 1510;0;;6
1511;fu_state_area_generated_1511;Area 1511;0;;6
1512;fu_state_area_generated_1512;Area 1512;0;;6
1513;fu_state_area_generated_1513;Area 1513;0;;6
1514;fu_state_area_generated_1514;Area 1514;0;;7
1515;fu_state_area_generated_1515;Area 1515;0;;6
1516;fu_state_area_generated_1516;Area 1516;0;;6
1517;fu_state_area_generated_1517;Area 1517;0;;6
1518;fu_state_area_generated_1518;Area 1518;0;;6
1519;fu_state_area_generated_1519;Area 1519;0;;6
1520;fu_state_area_generated_1520;Area 1520;0;;6
1521;fu_state_area_generated_1521;Area 1521;0;;6
1522;fu_state_area_generated_1522;Area 1522;0;;7
1523;fu_state_area_generated_1523;Area 1523;0;;6
1524;fu_state_area_generated_1524;Area 1524;0;;6
1525;fu_state_area_generated_1525;Area 1525;0;;6
1526;fu_state_area_generated_1526;Area 1526;0;;6
1527;fu_state_area_generated_1527;Area 1527;0;;6
1528;fu_state_area_generated_1528;Area 1528;0;;6
1529;fu_state_area_generated_1529;Area 1529;0;;6
1530;fu_state_area_generated_1530;Area 1530;0;;6
1531;fu_state_area_generated_1531;Area 1531;0;;7
1532;fu_state_area_generated_1532;Area 1532;0;;6
1533;fu_state_area_generated_1533;Area 1533;0;;6
1534;fu_state_area_generated_1534;Area 1534;0;;6
1535;fu_state_area_generated_1535;Area 1535;0;;6
1536;fu_state_area_generated_1536;Area 1536;0;;6
1537;fu_state_area_generated_1537;Area 1537;0;;6
1538;fu_state_area_generated_1538;Area 1538;0;;8
1539;fu_state_area_1404;Solakean Sea Strait;1404;Solakean Sea Strait;6
1540;fu_state_area_generated_1540;Area 1540;0;;6
1541;fu_state_area_generated_1541;Area 1541;0;;8
1542;fu_state_area_generated_1542;Area 1542;0;;6
1543;fu_state_area_828;Baie Lunaire;828;Baie Lunaire;6
1544;fu_state_area_generated_1544;Area 1544;0;;6
1545;fu_state_area_generated_1545;Area 1545;0;;6
1546;fu_state_area_generated_1546;Area 1546;0;;8
1547;fu_state_area_generated_1547;Area 1547;0;;6
1548;fu_state_area_generated_1548;Area 1548;0;;6
1549;fu_state_area_generated_1549;Area 1549;0;;6
1550;fu_state_area_generated_1550;Area 1550;0;;6
1551;fu_state_area_generated_1551;Area 1551;0;;6
1552;fu_state_area_generated_1552;Area 1552;0;;6
1553;fu_state_area_generated_1553;Area 1553;0;;3
1554;fu_state_area_generated_1554;Area 1554;0;;6
1555;fu_state_area_generated_1555;Area 1555;0;;6
1556;fu_state_area_generated_1556;Area 1556;0;;6
1557;fu_state_area_generated_1557;Area 1557;0;;6
1558;fu_state_area_generated_1558;Area 1558;0;;6
1559;fu_state_area_generated_1559;Area 1559;0;;6
1560;fu_state_area_generated_1560;Area 1560;0;;6
1561;fu_state_area_generated_1561;Area 1561;0;;7
1562;fu_state_area_generated_1562;Area 1562;0;;8
1563;fu_state_area_generated_1563;Area 1563;0;;6
1564;fu_state_area_generated_1564;Area 1564;0;;3
1565;fu_state_area_generated_1565;Area 1565;0;;4
1566;fu_state_area_generated_1566;Area 1566;0;;6
1567;fu_state_area_1401;Solkatzia Bridge (N);1401;Solkatzia Bridge (N);6
1568;fu_state_area_generated_1568;Area 1568;0;;7
1569;fu_state_area_generated_1569;Area 1569;0;;4
1570;fu_state_area_generated_1570;Area 1570;0;;4
1571;fu_state_area_generated_1571;Area 1571;0;;3
1572;fu_state_area_generated_1572;Area 1572;0;;7
1573;fu_state_area_898_2;Narnburg;898;Narnburg;6
1574;fu_state_area_generated_1574;Area 1574;0;;6
1575;fu_state_area_generated_1575;Area 1575;0;;6
1576;fu_state_area_generated_1576;Area 1576;0;;7
1577;fu_state_area_generated_1577;Area 1577;0;;6
1578;fu_state_area_generated_1578;Area 1578;0;;6
1579;fu_state_area_generated_1579;Area 1579;0;;6
1580;fu_state_area_generated_1580;Area 1580;0;;7
1581;fu_state_area_generated_1581;Area 1581;0;;6
1582;fu_state_area_generated_1582;Area 1582;0;;6
1583;fu_state_area_generated_1583;Area 1583;0;;4
1584;fu_state_area_generated_1584;Area 1584;0;;6
1585;fu_state_area_generated_1585;Area 1585;0;;3
1586;fu_state_area_generated_1586;Area 1586;0;;4
1587;fu_state_area_generated_1587;Area 1587;0;;1
1588;fu_state_area_generated_1588;Area 1588;0;;1
1589;fu_state_area_generated_1589;Area 1589;0;;1
1590;fu_state_area_183;Sud-Katspianmeer;183;Sud-Katspianmeer;5
1591;fu_state_area_generated_1591;Area 1591;0;;1
1592;fu_state_area_467_4;Broukburn;467;Broukburn;1
1593;fu_state_area_1072_2;Meagas;1072;Meagas;1
1594;fu_state_area_569_2;Zawrich;569;Zawrich;1
1595;fu_state_area_1077_2;Podomia;1077;Podomia;1
1596;fu_state_area_1290_2;Rowninalesna;1290;Rowninalesna;1
1597;fu_state_area_1073_4;Lakshire;1073;Lakshire;1
1598;fu_state_area_1073_5;Lakshire;1073;Lakshire;1
1599;fu_state_area_77_2;Flerk;77;Flerk;1
1600;fu_state_area_1251_2;East Crabby Shores;1251;East Crabby Shores;1
1601;fu_state_area_1251_3;East Crabby Shores;1251;East Crabby Shores;1
1602;fu_state_area_1251_4;East Crabby Shores;1251;East Crabby Shores;1
1603;fu_state_area_1244_2;South Central Ezicania;1244;South Central Ezicania;1
1604;fu_state_area_53_2;West Western Ejac;53;West Western Ejac;1
1605;fu_state_area_1243_2;East Central Ezicania;1243;East Central Ezicania;1
1606;fu_state_area_1254_3;North Flerk;1254;North Flerk;1
1607;fu_state_area_1219_2;Near South Northern Ezicania;1219;Near South Northern Ezicania;1
1608;fu_state_area_1486_2;Far West Fodaria 2;1486;Far West Fodaria 2;1
1609;fu_state_area_549_2;Katnemasse;549;Katnemasse;1
1610;fu_state_area_918_2;Belkansavet;918;Belkansavet;1
1611;fu_state_area_924_2;Hopplandesk;924;Hopplandesk;1
1612;fu_state_area_1550_2;East Fodaria 6;1550;East Fodaria 6;1
1613;fu_state_area_1253_2;Urscid Hollows;1253;Urscid Hollows;1
1614;fu_state_area_1261_2;Fort Bear;1261;Fort Bear;1
1615;fu_state_area_597_2;Sudflutstadt;597;Sudflutstadt;1
1616;fu_state_area_150_2;Khesedien;150;Khesedien;1
1617;fu_state_area_160;Far North Ezicania Pass;160;Far North Ezicania Pass;1
1618;fu_state_area_129_3;Warm Springs;129;Warm Springs;1
1619;fu_state_area_1253_3;Urscid Hollows;1253;Urscid Hollows;1
1620;fu_state_area_1255_2;Honey Pass;1255;Honey Pass;1
1621;fu_state_area_907_2;Nerva;907;Nerva;1
1622;fu_state_area_1258_2;Big Rock;1258;Big Rock;1
1623;fu_state_area_1237_2;Old Bearia;1237;Old Bearia;1
1624;fu_state_area_1508_2;Far South Fodaria 9;1508;Far South Fodaria 9;1
1625;fu_state_area_610_3;Titanus;610;Titanus;1
1626;fu_state_area_979_2;The Dish;979;The Dish;1
1627;fu_state_area_1151_2;West Cize;1151;West Cize;1
1628;fu_state_area_178_2;Flusojdina;178;Flusojdina;1
1629;fu_state_area_1531_2;Pincarograd;1531;Pincarograd;1
1630;fu_state_area_1537_2;Alabaster;1537;Alabaster;1
1631;fu_state_area_999_2;Zorud Tal;999;Zorud Tal;1
1632;fu_state_area_1232_2;East Svitankovia;1232;East Svitankovia;1
1633;fu_state_area_193_2;Far West Southern Stollparche;193;Far West Southern Stollparche;1
1634;fu_state_area_498_3;Hammerhand;498;Hammerhand;1
1635;fu_state_area_606_3;Nitros;606;Nitros;1
1636;fu_state_area_1000_2;Ad Khagaroth;1000;Ad Khagaroth;1
1637;fu_state_area_1231_2;East Bearlin;1231;East Bearlin;1
1638;fu_state_area_929_2;Novemberstadt;929;Novemberstadt;1
1639;fu_state_area_498_4;Hammerhand;498;Hammerhand;1
1640;fu_state_area_928_2;Lake Ballatonne;928;Lake Ballatonne;1
1641;fu_state_area_1524;North Fodaria 10;1524;North Fodaria 10;1
1642;fu_state_area_613_2;Sudbergen;613;Sudbergen;1
1643;fu_state_area_1223_3;Bearton;1223;Bearton;1
1644;fu_state_area_1051_3;Sudkronk;1051;Sudkronk;1
1645;fu_state_area_200_3;Krazan;200;Krazan;1
1646;fu_state_area_1230_2;Salmion;1230;Salmion;1
1647;fu_state_area_1213_3;Rhayman;1213;Rhayman;1
1648;fu_state_area_212_2;Jérezucar;212;Jérezucar;1
1649;fu_state_area_1189_3;Pastelona;1189;Pastelona;1
1650;fu_state_area_946_2;Palikova Interlakia;946;Palikova Interlakia;1
1651;fu_state_area_607_3;Ajax;607;Ajax;1
1652;fu_state_area_generated_1652;Area 1652;0;;1
1653;fu_state_area_1494_2;Lower Amphibia 10;1494;Lower Amphibia 10;1
1654;fu_state_area_1195_2;S'jet;1195;S'jet;1
1655;fu_state_area_1210_3;Bakecaramangé;1210;Bakecaramangé;1
1656;fu_state_area_1058_2;Leónduja;1058;Leónduja;1
1657;fu_state_area_1506_3;Lower Neminia 7;1506;Lower Neminia 7;1
1658;fu_state_area_1210_4;Bakecaramangé;1210;Bakecaramangé;1
1659;fu_state_area_1156_2;South Démotagne;1156;South Démotagne;1
1660;fu_state_area_1374_2;Ponedresa;1374;Ponedresa;1
1661;fu_state_area_233_2;Northern Nekaston;233;Northern Nekaston;1
1662;fu_state_area_501_4;North Myriad;501;North Myriad;1
1663;fu_state_area_501_5;North Myriad;501;North Myriad;1
1664;fu_state_area_1359_2;Armealnia;1359;Armealnia;1
1665;fu_state_area_1056_2;East Kobalt;1056;East Kobalt;1
1666;fu_state_area_501_6;North Myriad;501;North Myriad;1
1667;fu_state_area_243;Catgirland;243;Catgirland;1
1668;fu_state_area_1360_2;Baguetta;1360;Baguetta;1
1669;fu_state_area_501_7;North Myriad;501;North Myriad;1
1670;fu_state_area_503_2;Bloozega;503;Bloozega;1
1671;fu_state_area_1058_3;Leónduja;1058;Leónduja;1
1672;fu_state_area_1137_2;Queensberg;1137;Queensberg;1
1673;fu_state_area_1057_2;Panplona;1057;Panplona;1
1674;fu_state_area_1057_3;Panplona;1057;Panplona;1
1675;fu_state_area_1057_4;Panplona;1057;Panplona;1
1676;fu_state_area_799_2;Septentri;799;Septentri;1
1677;fu_state_area_263_4;Great Vardalv;263;Great Vardalv;1
1678;fu_state_area_1186_2;Granajón;1186;Granajón;1
1679;fu_state_area_263_5;Great Vardalv;263;Great Vardalv;1
1680;fu_state_area_295_2;Latarada;295;Latarada;1
1681;fu_state_area_1136_3;Beeronx;1136;Beeronx;1
1682;fu_state_area_1140_2;Buzzlyn;1140;Buzzlyn;1
1683;fu_state_area_1192_3;Crumbrid;1192;Crumbrid;1
1684;fu_state_area_1142_2;Bensonlak;1142;Bensonlak;1
1685;fu_state_area_199_2;Boiler Town;199;Boiler Town;1
1686;fu_state_area_847_2;Gtuntuh;847;Gtuntuh;1
1687;fu_state_area_316_2;Franckfort;316;Franckfort;1
1688;fu_state_area_1178_2;Lisbonbon;1178;Lisbonbon;1
1689;fu_state_area_1432_2;Central Kharna 8;1432;Central Kharna 8;1
1690;fu_state_area_848;Katernkanta;848;Katernkanta;1
1691;fu_state_area_1132_3;Steaming Lake;1132;Steaming Lake;1
1692;fu_state_area_1184_3;Bakecelona;1184;Bakecelona;1
1693;fu_state_area_1133_2;Hymnburg;1133;Hymnburg;1
1694;fu_state_area_1180_2;Rodridough;1180;Rodridough;1
1695;fu_state_area_288_2;Doughvila;288;Doughvila;1
1696;fu_state_area_330_3;Novastaati;330;Novastaati;1
1697;fu_state_area_1202_2;Burgeros;1202;Burgeros;1
1698;fu_state_area_1205_3;Meghaduta;1205;Meghaduta;1
1699;fu_state_area_310_3;Far East Monke Slopes 4;310;Far East Monke Slopes 4;1
1700;fu_state_area_333;Felinensee;333;Felinensee;1
1701;fu_state_area_335_2;Aricrest;335;Aricrest;1
1702;fu_state_area_353_3;West Dazhungli;353;West Dazhungli;1
1703;fu_state_area_1206_3;Jharuna;1206;Jharuna;1
1704;fu_state_area_818;Goaghan Lake;818;Goaghan Lake;1
1705;fu_state_area_generated_1705;Area 1705;0;;1
1706;fu_state_area_1134_2;Near West Great Hill;1134;Near West Great Hill;1
1707;fu_state_area_721_2;Ailesainque;721;Ailesainque;1
1708;fu_state_area_1215_2;Near North Great Hill;1215;Near North Great Hill;1
1709;fu_state_area_841;Garyxia;841;Garyxia;1
1710;fu_state_area_720_2;Xuhre;720;Xuhre;1
1711;fu_state_area_359_2;Lakeside City;359;Lakeside City;1
1712;fu_state_area_generated_1712;Area 1712;0;;1
1713;fu_state_area_1348_2;Lanterien;1348;Lanterien;1
1714;fu_state_area_1350;Ottre;1350;Ottre;1
1715;fu_state_area_958_3;Lairen;958;Lairen;1
1716;fu_state_area_407_2;Zeeland;407;Zeeland;1
1717;fu_state_area_1352_2;Kambosland;1352;Kambosland;1
1718;fu_state_area_365_2;Lesser Lake;365;Lesser Lake;1
1719;fu_state_area_420_2;Western Hushed Forest;420;Western Hushed Forest;1
1720;fu_state_area_874_2;Neufennhause;874;Neufennhause;1
1721;fu_state_area_generated_1721;Area 1721;0;;1
