province_id;kind;terrain_index;terrain_category
3949;land;0;grasslands
3950;land;0;grasslands
3951;land;0;grasslands
3952;land;0;grasslands
3953;land;3;desert
3954;land;3;desert
3955;land;3;desert
3956;land;3;desert
3957;land;3;desert
3958;land;3;desert
3959;land;1;hills
3960;land;1;hills
3961;land;1;hills
3962;land;1;hills
3963;land;1;hills
3964;land;254;jungle
3965;land;0;grasslands
3966;land;0;grasslands
3967;land;0;grasslands
3968;land;0;grasslands
3969;land;12;forest
3970;land;12;forest
3971;land;12;forest
3972;land;12;forest
3973;land;12;forest
3974;land;3;desert
3975;land;3;desert
3976;land;3;desert
3977;land;3;desert
3978;land;3;desert
3979;land;0;grasslands
3980;land;0;grasslands
3981;land;0;grasslands
3982;land;0;grasslands
3983;land;6;mountain
3984;land;12;forest
3985;land;12;forest
3986;land;12;forest
3987;land;1;hills
3988;land;1;hills
3989;land;1;hills
3990;land;12;forest
3991;land;12;forest
3992;land;12;forest
3993;land;0;grasslands
3994;land;0;grasslands
3995;land;0;grasslands
3996;land;0;grasslands
3997;land;0;grasslands
3998;land;6;mountain
3999;land;12;forest
4000;land;0;grasslands
4001;land;1;hills
4002;land;0;grasslands
4003;land;255;woods
4004;land;255;woods
4005;land;20;savannah
4006;land;6;mountain
4007;land;3;desert
4008;land;0;grasslands
4009;land;0;grasslands
4010;land;0;grasslands
4011;land;3;desert
4012;land;6;mountain
4013;land;6;mountain
4014;land;0;grasslands
4015;land;12;forest
4016;land;0;grasslands
4017;land;0;grasslands
4018;land;0;grasslands
4019;land;0;grasslands
4020;land;0;grasslands
4021;land;1;hills
4022;land;255;woods
4023;land;255;woods
4024;land;1;hills
4025;land;3;desert
4026;land;3;desert
4027;land;3;desert
4028;land;1;hills
4029;land;1;hills
4030;land;1;hills
4031;land;1;hills
4032;land;1;hills
4033;land;255;woods
4034;land;0;grasslands
4035;land;20;savannah
4036;land;20;savannah
4037;land;255;woods
4038;land;255;woods
4039;land;255;woods
4040;land;254;jungle
4041;land;0;grasslands
4042;land;0;grasslands
4043;land;0;grasslands
4044;land;0;grasslands
4045;land;0;grasslands
4046;land;0;grasslands
4047;land;0;grasslands
4048;land;0;grasslands
4049;land;0;grasslands
4050;land;0;grasslands
4051;land;0;grasslands
4052;land;0;grasslands
4053;land;254;jungle
4054;land;254;jungle
4055;land;254;jungle
4056;land;254;jungle
4057;land;255;woods
4058;land;255;woods
4059;land;255;woods
4060;land;255;woods
4061;land;6;mountain
4062;land;12;forest
4063;land;3;desert
4064;land;3;desert
4065;land;3;desert
4066;land;3;desert
4067;land;3;desert
4068;land;255;woods
4069;land;255;woods
4070;land;255;woods
4071;land;9;marsh
4072;land;255;woods
4073;land;0;grasslands
4074;land;0;grasslands
4075;land;0;grasslands
4076;land;255;woods
4077;land;255;woods
4078;land;6;mountain
4079;land;6;mountain
4080;land;6;mountain
4081;land;6;mountain
4082;land;12;forest
4083;land;12;forest
4084;land;12;forest
4085;land;12;forest
4086;land;12;forest
4087;land;12;forest
4088;land;3;desert
4089;land;3;desert
4090;land;0;grasslands
4091;land;3;desert
4092;land;3;desert
4093;land;3;desert
4094;land;3;desert
4095;land;3;desert
4096;land;3;desert
4097;land;3;desert
4098;land;3;desert
4099;land;3;desert
4100;land;3;desert
4101;land;3;desert
4102;land;3;desert
4103;land;3;desert
4104;land;3;desert
4105;land;0;grasslands
4106;land;0;grasslands
4107;land;0;grasslands
4108;land;0;grasslands
4109;land;0;grasslands
4110;land;3;desert
4111;land;0;grasslands
4112;land;0;grasslands
4113;land;0;grasslands
4114;land;1;hills
4115;land;20;savannah
4116;land;1;hills
4117;land;10;farmlands
4118;land;6;mountain
4119;land;6;mountain
4120;land;1;hills
4121;land;1;hills
4122;land;255;woods
4123;land;0;grasslands
4124;land;0;grasslands
4125;land;0;grasslands
4126;land;3;desert
4127;land;3;desert
4128;land;3;desert
4129;land;12;forest
4130;land;12;forest
4131;land;6;mountain
4132;land;6;mountain
4133;land;255;woods
4134;land;1;hills
4135;land;1;hills
4136;land;1;hills
4137;land;1;hills
4138;land;12;forest
4139;land;24;highlands
4140;land;24;highlands
4141;land;12;forest
4142;land;6;mountain
4143;land;9;marsh
4144;land;1;hills
4145;land;1;hills
4146;land;0;grasslands
4147;land;0;grasslands
4148;land;6;mountain
4149;land;1;hills
4150;land;6;mountain
4151;land;1;hills
4152;land;20;savannah
4153;land;12;forest
4154;land;12;forest
4155;land;12;forest
4156;land;0;grasslands
4157;land;0;grasslands
4158;land;0;grasslands
4159;land;0;grasslands
4160;land;1;hills
4161;land;1;hills
4162;land;1;hills
4163;land;0;grasslands
4164;land;0;grasslands
4165;land;0;grasslands
4166;land;0;grasslands
4167;land;1;hills
4168;land;1;hills
4169;land;255;woods
4170;land;9;marsh
4171;land;9;marsh
4172;land;0;grasslands
4173;land;1;hills
4174;land;9;marsh
4175;land;12;forest
4176;land;12;forest
4177;land;12;forest
4178;land;3;desert
4179;land;3;desert
4180;land;3;desert
4181;land;3;desert
4182;land;3;desert
4183;land;1;hills
4184;land;255;woods
4185;land;20;savannah
4186;land;20;savannah
4187;land;254;jungle
4188;land;1;hills
4189;land;9;marsh
4190;land;6;mountain
4191;land;0;grasslands
4192;land;0;grasslands
4193;land;0;grasslands
4194;land;1;hills
4195;land;1;hills
4196;land;1;hills
4197;land;1;hills
4198;land;255;woods
4199;land;255;woods
4200;land;1;hills
4201;land;1;hills
4202;land;1;hills
4203;land;1;hills
4204;land;0;grasslands
4205;land;20;savannah
4206;land;20;savannah
4207;land;0;grasslands
4208;land;0;grasslands
4209;land;0;grasslands
4210;land;0;grasslands
4211;land;6;mountain
4212;land;255;woods
4213;land;255;woods
4214;land;0;grasslands
4215;land;0;grasslands
4216;land;0;grasslands
4217;land;6;mountain
4218;land;6;mountain
4219;land;1;hills
4220;land;1;hills
4221;land;1;hills
4222;land;12;forest
4223;land;255;woods
4224;land;1;hills
4225;land;0;grasslands
4226;land;0;grasslands
4227;land;0;grasslands
4228;land;0;grasslands
4229;land;255;woods
4230;land;9;marsh
4231;land;12;forest
4232;land;12;forest
4233;land;1;hills
4234;land;1;hills
4235;land;1;hills
4236;land;0;grasslands
4237;land;0;grasslands
4238;land;0;grasslands
4239;land;0;grasslands
4240;land;6;mountain
4241;land;3;desert
4242;land;3;desert
4243;land;6;mountain
4244;land;0;grasslands
4245;land;0;grasslands
4246;land;0;grasslands
4247;land;255;woods
4248;land;0;grasslands
4249;land;1;hills
4250;land;1;hills
4251;land;1;hills
4252;land;0;grasslands
4253;land;0;grasslands
4254;land;0;grasslands
4255;land;0;grasslands
4256;land;0;grasslands
4257;land;1;hills
4258;land;1;hills
4259;land;1;hills
4260;land;1;hills
4261;land;12;forest
4262;land;12;forest
4263;land;12;forest
4264;land;12;forest
4265;land;12;forest
4266;land;12;forest
4267;land;9;marsh
4268;land;10;farmlands
4269;land;6;mountain
4270;land;0;grasslands
4271;land;0;grasslands
4272;land;0;grasslands
4273;land;0;grasslands
4274;land;3;desert
4275;land;3;desert
4276;land;3;desert
4277;land;3;desert
4278;land;3;desert
4279;land;3;desert
4280;land;0;grasslands
4281;land;0;grasslands
4282;land;0;grasslands
4283;land;0;grasslands
4284;land;3;desert
4285;land;3;desert
4286;land;3;desert
4287;land;3;desert
4288;land;3;desert
4289;land;3;desert
4290;land;255;woods
4291;land;0;grasslands
4292;land;0;grasslands
4293;land;0;grasslands
4294;land;0;grasslands
4295;land;6;mountain
4296;land;6;mountain
4297;land;6;mountain
4298;land;12;forest
4299;land;12;forest
4300;land;12;forest
4301;land;12;forest
4302;land;12;forest
4303;land;6;mountain
4304;land;6;mountain
4305;land;1;hills
4306;land;0;grasslands
4307;land;0;grasslands
4308;land;0;grasslands
4309;land;0;grasslands
4310;land;1;hills
4311;land;0;grasslands
4312;land;0;grasslands
4313;land;0;grasslands
4314;land;0;grasslands
4315;land;1;hills
4316;land;1;hills
4317;land;1;hills
4318;land;9;marsh
4319;land;6;mountain
4320;land;1;hills
4321;land;1;hills
4322;land;1;hills
4323;land;12;forest
4324;land;1;hills
4325;land;1;hills
4326;land;1;hills
4327;land;3;desert
4328;land;3;desert
4329;land;3;desert
4330;land;3;desert
4331;land;3;desert
4332;land;3;desert
4333;land;3;desert
4334;land;0;grasslands
4335;land;0;grasslands
4336;land;0;grasslands
4337;land;24;highlands
4338;land;12;forest
4339;land;12;forest
4340;land;6;mountain
4341;land;0;grasslands
4342;land;0;grasslands
4343;land;0;grasslands
4344;land;3;desert
4345;land;0;grasslands
4346;land;0;grasslands
4347;land;0;grasslands
4348;land;1;hills
4349;land;255;woods
4350;land;0;grasslands
4351;land;0;grasslands
4352;land;1;hills
4353;land;6;mountain
4354;land;6;mountain
4355;land;6;mountain
4356;land;12;forest
4357;land;0;grasslands
4358;land;0;grasslands
4359;land;0;grasslands
4360;land;0;grasslands
4361;land;1;hills
4362;land;255;woods
4363;land;0;grasslands
4364;land;0;grasslands
4365;land;0;grasslands
4366;land;0;grasslands
4367;land;0;grasslands
4368;land;255;woods
4369;land;0;grasslands
4370;land;0;grasslands
4371;land;0;grasslands
4372;land;1;hills
4373;land;0;grasslands
4374;land;0;grasslands
4375;land;0;grasslands
4376;land;0;grasslands
4377;land;0;grasslands
4378;land;1;hills
4379;land;1;hills
4380;land;6;mountain
4381;land;6;mountain
4382;land;1;hills
4383;land;1;hills
4384;land;1;hills
4385;land;1;hills
4386;land;1;hills
4387;land;1;hills
4388;land;12;forest
4389;land;12;forest
4390;land;1;hills
4391;land;0;grasslands
4392;land;0;grasslands
4393;land;0;grasslands
4394;land;0;grasslands
4395;land;0;grasslands
4396;land;0;grasslands
4397;land;0;grasslands
4398;land;6;mountain
4399;land;6;mountain
4400;land;12;forest
4401;land;12;forest
4402;land;12;forest
4403;land;0;grasslands
4404;land;1;hills
4405;land;255;woods
4406;land;255;woods
4407;land;255;woods
4408;land;255;woods
4409;land;255;woods
4410;land;1;hills
4411;land;12;forest
4412;land;9;marsh
4413;land;10;farmlands
4414;land;12;forest
4415;land;1;hills
4416;land;6;mountain
4417;land;255;woods
4418;land;20;savannah
4419;land;255;woods
4420;land;20;savannah
4421;land;6;mountain
4422;land;1;hills
4423;land;0;grasslands
4424;land;0;grasslands
4425;land;1;hills
4426;land;12;forest
4427;land;6;mountain
4428;land;0;grasslands
4429;land;0;grasslands
4430;land;0;grasslands
4431;land;255;woods
4432;land;12;forest
4433;land;6;mountain
4434;land;1;hills
4435;land;6;mountain
4436;land;6;mountain
4437;land;3;desert
4438;land;3;desert
4439;land;3;desert
4440;land;3;desert
4441;land;1;hills
4442;land;0;grasslands
4443;land;0;grasslands
4444;land;1;hills
4445;land;255;woods
4446;land;1;hills
4447;land;1;hills
4448;land;1;hills
4449;land;1;hills
4450;land;3;desert
4451;land;3;desert
4452;land;3;desert
4453;land;3;desert
4454;land;3;desert
4455;land;3;desert
4456;land;6;mountain
4457;land;9;marsh
4458;land;0;grasslands
4459;land;0;grasslands
4460;land;0;grasslands
4461;land;0;grasslands
4462;land;0;grasslands
4463;land;0;grasslands
4464;land;1;hills
4465;land;1;hills
4466;land;6;mountain
4467;land;6;mountain
4468;land;10;farmlands
4469;land;255;woods
4470;land;0;grasslands
4471;land;20;savannah
4472;land;20;savannah
4473;land;0;grasslands
4474;land;0;grasslands
4475;land;0;grasslands
4476;land;0;grasslands
4477;land;6;mountain
4478;land;6;mountain
4479;land;255;woods
4480;land;6;mountain
4481;land;6;mountain
4482;land;12;forest
4483;land;12;forest
4484;land;12;forest
4485;land;12;forest
4486;land;12;forest
4487;land;10;farmlands
4488;land;0;grasslands
4489;land;0;grasslands
4490;land;0;grasslands
4491;land;0;grasslands
4492;land;6;mountain
4493;land;6;mountain
4494;land;6;mountain
4495;land;0;grasslands
4496;land;0;grasslands
4497;land;0;grasslands
4498;land;0;grasslands
4499;land;0;grasslands
4500;land;0;grasslands
4501;land;0;grasslands
4502;land;0;grasslands
4503;land;10;farmlands
4504;land;0;grasslands
4505;land;0;grasslands
4506;land;0;grasslands
4507;land;0;grasslands
4508;land;6;mountain
4509;land;255;woods
4510;land;0;grasslands
4511;land;0;grasslands
4512;land;0;grasslands
4513;land;0;grasslands
4514;land;0;grasslands
4515;land;0;grasslands
4516;land;0;grasslands
4517;land;1;hills
4518;land;1;hills
4519;land;12;forest
4520;land;12;forest
4521;land;12;forest
4522;land;20;savannah
4523;land;20;savannah
4524;land;20;savannah
4525;land;0;grasslands
4526;land;0;grasslands
4527;land;0;grasslands
4528;land;0;grasslands
4529;land;0;grasslands
4530;land;0;grasslands
4531;land;0;grasslands
4532;land;0;grasslands
4533;land;1;hills
4534;land;12;forest
4535;land;1;hills
4536;land;0;grasslands
4537;land;0;grasslands
4538;land;0;grasslands
4539;land;3;desert
4540;land;3;desert
4541;land;3;desert
4542;land;3;desert
4543;land;3;desert
4544;land;12;forest
4545;land;12;forest
4546;land;12;forest
4547;land;12;forest
4548;land;12;forest
4549;land;0;grasslands
4550;land;0;grasslands
4551;land;0;grasslands
4552;land;0;grasslands
4553;land;0;grasslands
4554;land;0;grasslands
4555;land;0;grasslands
4556;land;255;woods
4557;land;12;forest
4558;land;255;woods
4559;land;20;savannah
4560;land;20;savannah
4561;land;20;savannah
4562;land;20;savannah
4563;land;0;grasslands
4564;land;0;grasslands
4565;land;0;grasslands
4566;land;0;grasslands
4567;land;1;hills
4568;land;20;savannah
4569;land;1;hills
4570;land;1;hills
4571;land;0;grasslands
4572;land;0;grasslands
4573;land;1;hills
4574;land;12;forest
4575;land;12;forest
4576;land;12;forest
4577;land;0;grasslands
4578;land;0;grasslands
4579;land;10;farmlands
4580;land;6;mountain
4581;land;0;grasslands
4582;land;0;grasslands
4583;land;0;grasslands
4584;land;0;grasslands
4585;land;0;grasslands
4586;land;254;jungle
4587;land;0;grasslands
4588;land;10;farmlands
4589;land;3;desert
4590;land;3;desert
4591;land;3;desert
4592;land;3;desert
4593;land;0;grasslands
4594;land;0;grasslands
4595;land;0;grasslands
4596;land;0;grasslands
4597;land;255;woods
4598;land;255;woods
4599;land;255;woods
4600;land;6;mountain
4601;land;6;mountain
4602;land;6;mountain
4603;land;6;mountain
4604;land;0;grasslands
4605;land;0;grasslands
4606;land;0;grasslands
4607;land;0;grasslands
4608;land;6;mountain
4609;land;12;forest
4610;land;12;forest
4611;land;12;forest
4612;land;12;forest
4613;land;12;forest
4614;land;12;forest
4615;land;12;forest
4616;land;12;forest
4617;land;12;forest
4618;land;12;forest
4619;land;1;hills
4620;land;255;woods
4621;land;0;grasslands
4622;land;0;grasslands
4623;land;255;woods
4624;land;10;farmlands
4625;land;0;grasslands
4626;land;0;grasslands
4627;land;0;grasslands
4628;land;0;grasslands
4629;land;0;grasslands
4630;land;1;hills
4631;land;20;savannah
4632;land;20;savannah
4633;land;20;savannah
4634;land;20;savannah
4635;land;20;savannah
4636;land;20;savannah
4637;land;20;savannah
4638;land;255;woods
4639;land;12;forest
4640;land;0;grasslands
4641;land;0;grasslands
4642;land;0;grasslands
4643;land;0;grasslands
4644;land;12;forest
4645;land;1;hills
4646;land;9;marsh
4647;land;0;grasslands
4648;land;6;mountain
4649;land;1;hills
4650;land;6;mountain
4651;land;1;hills
4652;land;0;grasslands
4653;land;0;grasslands
4654;land;0;grasslands
4655;land;0;grasslands
4656;land;0;grasslands
4657;land;255;woods
4658;land;12;forest
4659;land;12;forest
4660;land;0;grasslands
4661;land;0;grasslands
4662;land;0;grasslands
4663;land;255;woods
4664;land;255;woods
4665;land;255;woods
4666;land;255;woods
4667;land;3;desert
4668;land;3;desert
4669;land;0;grasslands
4670;land;0;grasslands
4671;land;0;grasslands
4672;land;0;grasslands
4673;land;0;grasslands
4674;land;0;grasslands
4675;land;20;savannah
4676;land;20;savannah
4677;land;20;savannah
4678;land;20;savannah
4679;land;20;savannah
4680;land;20;savannah
4681;land;0;grasslands
4682;land;0;grasslands
4683;land;254;jungle
4684;land;255;woods
4685;land;12;forest
4686;land;12;forest
4687;land;12;forest
4688;land;12;forest
4689;land;12;forest
4690;land;20;savannah
4691;land;6;mountain
4692;land;6;mountain
4693;land;20;savannah
4694;land;20;savannah
4695;land;254;jungle
4696;land;254;jungle
4697;land;1;hills
4698;land;1;hills
4699;land;0;grasslands
4700;land;0;grasslands
4701;land;0;grasslands
4702;land;0;grasslands
4703;land;0;grasslands
4704;land;0;grasslands
4705;land;0;grasslands
4706;land;0;grasslands
4707;land;0;grasslands
4708;land;0;grasslands
4709;land;0;grasslands
4710;land;0;grasslands
4711;land;6;mountain
4712;land;6;mountain
4713;land;6;mountain
4714;land;6;mountain
4715;land;0;grasslands
4716;land;0;grasslands
4717;land;0;grasslands
4718;land;255;woods
4719;land;255;woods
4720;land;255;woods
4721;land;1;hills
4722;land;6;mountain
4723;land;6;mountain
4724;land;6;mountain
4725;land;12;forest
4726;land;0;grasslands
4727;land;0;grasslands
4728;land;0;grasslands
4729;land;0;grasslands
4730;land;0;grasslands
4731;land;0;grasslands
4732;land;0;grasslands
4733;land;255;woods
4734;land;255;woods
4735;land;20;savannah
4736;land;20;savannah
4737;land;20;savannah
4738;land;20;savannah
4739;land;20;savannah
4740;land;20;savannah
4741;land;20;savannah
4742;land;1;hills
4743;land;1;hills
4744;land;1;hills
4745;land;1;hills
4746;land;0;grasslands
4747;land;0;grasslands
4748;land;0;grasslands
4749;land;0;grasslands
4750;land;0;grasslands
4751;land;0;grasslands
4752;land;1;hills
4753;land;6;mountain
4754;land;10;farmlands
4755;land;255;woods
4756;land;254;jungle
4757;land;0;grasslands
4758;land;254;jungle
4759;land;254;jungle
4760;land;254;jungle
4761;land;254;jungle
4762;land;254;jungle
4763;land;254;jungle
4764;land;9;marsh
4765;land;9;marsh
4766;land;9;marsh
4767;land;0;grasslands
4768;land;0;grasslands
4769;land;0;grasslands
4770;land;0;grasslands
4771;land;0;grasslands
4772;land;0;grasslands
4773;land;0;grasslands
4774;land;0;grasslands
4775;land;0;grasslands
4776;land;0;grasslands
4777;land;0;grasslands
4778;land;0;grasslands
4779;land;255;woods
4780;land;20;savannah
4781;land;20;savannah
4782;land;20;savannah
4783;land;20;savannah
4784;land;20;savannah
4785;land;9;marsh
4786;land;9;marsh
4787;land;3;desert
4788;land;3;desert
4789;land;9;marsh
4790;land;255;woods
4791;land;6;mountain
4792;land;1;hills
4793;land;1;hills
4794;land;1;hills
4795;land;1;hills
4796;land;1;hills
4797;land;6;mountain
4798;land;0;grasslands
4799;land;255;woods
4800;land;255;woods
4801;land;255;woods
4802;land;255;woods
4803;land;6;mountain
4804;land;6;mountain
4805;land;6;mountain
4806;land;0;grasslands
4807;land;0;grasslands
4808;land;0;grasslands
4809;land;0;grasslands
4810;land;0;grasslands
4811;land;0;grasslands
4812;land;0;grasslands
4813;land;0;grasslands
4814;land;0;grasslands
4815;land;0;grasslands
4816;land;0;grasslands
4817;land;6;mountain
4818;land;1;hills
4819;land;1;hills
4820;land;254;jungle
4821;land;1;hills
4822;land;0;grasslands
4823;land;0;grasslands
4824;land;0;grasslands
4825;land;0;grasslands
4826;land;0;grasslands
4827;land;0;grasslands
4828;land;0;grasslands
4829;land;0;grasslands
4830;land;0;grasslands
4831;land;20;savannah
4832;land;20;savannah
4833;land;20;savannah
4834;land;20;savannah
4835;land;20;savannah
4836;land;20;savannah
4837;land;255;woods
4838;land;3;desert
4839;land;6;mountain
4840;land;0;grasslands
4841;land;1;hills
4842;land;1;hills
4843;land;1;hills
4844;land;6;mountain
4845;land;1;hills
4846;land;12;forest
4847;land;12;forest
4848;land;12;forest
4849;land;12;forest
4850;land;1;hills
4851;land;1;hills
4852;land;255;woods
4853;land;6;mountain
4854;land;6;mountain
4855;land;20;savannah
4856;land;20;savannah
4857;land;20;savannah
4858;land;255;woods
4859;land;12;forest
4860;land;12;forest
4861;land;12;forest
4862;land;1;hills
4863;land;1;hills
4864;land;6;mountain
4865;land;6;mountain
4866;land;255;woods
4867;land;20;savannah
4868;land;20;savannah
4869;land;20;savannah
4870;land;20;savannah
4871;land;20;savannah
4872;land;20;savannah
4873;land;20;savannah
4874;land;1;hills
4875;land;6;mountain
4876;land;6;mountain
4877;land;20;savannah
4878;land;20;savannah
4879;land;10;farmlands
4880;land;1;hills
4881;land;0;grasslands
4882;land;0;grasslands
4883;land;0;grasslands
4884;land;0;grasslands
4885;land;0;grasslands
4886;land;1;hills
4887;land;0;grasslands
4888;land;0;grasslands
4889;land;0;grasslands
4890;land;0;grasslands
4891;land;0;grasslands
4892;land;0;grasslands
4893;land;0;grasslands
4894;land;0;grasslands
4895;land;0;grasslands
4896;land;0;grasslands
4897;land;0;grasslands
4898;land;0;grasslands
4899;land;6;mountain
4900;land;6;mountain
4901;land;6;mountain
4902;land;1;hills
4903;land;1;hills
4904;land;1;hills
4905;land;1;hills
4906;land;0;grasslands
4907;land;0;grasslands
4908;land;0;grasslands
4909;land;6;mountain
4910;land;6;mountain
4911;land;23;highlands
4912;land;23;highlands
4913;land;23;highlands
4914;land;0;grasslands
4915;land;6;mountain
4916;land;3;desert
4917;land;0;grasslands
4918;land;0;grasslands
4919;land;0;grasslands
4920;land;0;grasslands
4921;land;0;grasslands
4922;land;12;forest
4923;land;12;forest
4924;land;12;forest
4925;land;12;forest
4926;land;9;marsh
4927;land;9;marsh
4928;land;9;marsh
4929;land;9;marsh
4930;land;10;farmlands
4931;land;0;grasslands
4932;land;0;grasslands
4933;land;0;grasslands
4934;land;0;grasslands
4935;land;0;grasslands
4936;land;23;highlands
4937;land;20;savannah
4938;land;20;savannah
4939;land;1;hills
4940;land;6;mountain
4941;land;6;mountain
4942;land;0;grasslands
4943;land;6;mountain
4944;land;6;mountain
4945;land;6;mountain
4946;land;9;marsh
4947;land;20;savannah
4948;land;20;savannah
4949;land;20;savannah
4950;land;20;savannah
4951;land;6;mountain
4952;land;6;mountain
4953;land;6;mountain
4954;land;254;jungle
4955;land;254;jungle
4956;land;254;jungle
4957;land;254;jungle
4958;land;254;jungle
4959;land;254;jungle
4960;land;0;grasslands
4961;land;0;grasslands
4962;land;0;grasslands
4963;land;0;grasslands
4964;land;0;grasslands
4965;land;0;grasslands
4966;land;6;mountain
4967;land;1;hills
4968;land;9;marsh
4969;land;9;marsh
4970;land;9;marsh
4971;land;9;marsh
4972;land;1;hills
4973;land;1;hills
4974;land;1;hills
4975;land;6;mountain
4976;land;6;mountain
4977;land;6;mountain
4978;land;6;mountain
4979;land;255;woods
4980;land;255;woods
4981;land;1;hills
4982;land;1;hills
4983;land;254;jungle
4984;land;20;savannah
4985;land;20;savannah
4986;land;6;mountain
4987;land;12;forest
4988;land;12;forest
4989;land;12;forest
4990;land;6;mountain
4991;land;6;mountain
4992;land;1;hills
4993;land;0;grasslands
4994;land;1;hills
4995;land;1;hills
4996;land;1;hills
4997;land;1;hills
4998;land;0;grasslands
4999;land;0;grasslands
5000;land;0;grasslands
5001;land;0;grasslands
5002;land;0;grasslands
5003;land;0;grasslands
5004;land;0;grasslands
5005;land;1;hills
5006;land;1;hills
5007;land;0;grasslands
5008;land;0;grasslands
5009;land;1;hills
5010;land;10;farmlands
5011;land;20;savannah
5012;land;20;savannah
5013;land;20;savannah
5014;land;20;savannah
5015;land;20;savannah
5016;land;20;savannah
5017;land;1;hills
5018;land;1;hills
5019;land;1;hills
5020;land;6;mountain
5021;land;6;mountain
5022;land;254;jungle
5023;land;254;jungle
5024;land;254;jungle
5025;land;12;forest
5026;land;6;mountain
5027;land;23;highlands
5028;land;23;highlands
5029;land;23;highlands
5030;land;23;highlands
5031;land;1;hills
5032;land;255;woods
5033;land;254;jungle
5034;land;6;mountain
5035;land;255;woods
5036;land;1;hills
5037;land;1;hills
5038;land;1;hills
5039;land;1;hills
5040;land;1;hills
5041;land;1;hills
5042;land;1;hills
5043;land;6;mountain
5044;land;6;mountain
5045;land;0;grasslands
5046;land;1;hills
5047;land;255;woods
5048;land;1;hills
5049;land;23;highlands
5050;land;23;highlands
5051;land;23;highlands
5052;land;0;grasslands
5053;land;0;grasslands
5054;land;0;grasslands
5055;land;0;grasslands
5056;land;0;grasslands
5057;land;0;grasslands
5058;land;0;grasslands
5059;land;0;grasslands
5060;land;6;mountain
5061;land;254;jungle
5062;land;20;savannah
5063;land;1;hills
5064;land;254;jungle
5065;land;6;mountain
5066;land;1;hills
5067;land;1;hills
5068;land;3;desert
5069;land;6;mountain
5070;land;1;hills
5071;land;20;savannah
5072;land;20;savannah
5073;land;0;grasslands
5074;land;0;grasslands
5075;land;0;grasslands
5076;land;255;woods
5077;land;1;hills
5078;land;6;mountain
5079;land;1;hills
5080;land;1;hills
5081;land;1;hills
5082;land;0;grasslands
5083;land;0;grasslands
5084;land;0;grasslands
5085;land;0;grasslands
5086;land;0;grasslands
5087;land;0;grasslands
5088;land;20;savannah
5089;land;20;savannah
5090;land;9;marsh
5091;land;6;mountain
5092;land;6;mountain
5093;land;6;mountain
5094;land;0;grasslands
5095;land;0;grasslands
5096;land;0;grasslands
5097;land;0;grasslands
5098;land;1;hills
5099;land;1;hills
5100;land;1;hills
5101;land;0;grasslands
5102;land;1;hills
5103;land;1;hills
5104;land;6;mountain
5105;land;1;hills
5106;land;1;hills
5107;land;0;grasslands
5108;land;0;grasslands
5109;land;12;forest
5110;land;1;hills
5111;land;1;hills
5112;land;6;mountain
5113;land;6;mountain
5114;land;0;grasslands
5115;land;10;farmlands
5116;land;20;savannah
5117;land;20;savannah
5118;land;1;hills
5119;land;9;marsh
5120;land;9;marsh
5121;land;9;marsh
5122;land;9;marsh
5123;land;0;grasslands
5124;land;0;grasslands
5125;land;0;grasslands
5126;land;0;grasslands
5127;land;0;grasslands
5128;land;130;steppe
5129;land;130;steppe
5130;land;130;steppe
5131;land;130;steppe
5132;land;6;mountain
5133;land;20;savannah
5134;land;20;savannah
5135;land;20;savannah
5136;land;0;grasslands
5137;land;0;grasslands
5138;land;0;grasslands
5139;land;0;grasslands
5140;land;20;savannah
5141;land;20;savannah
5142;land;6;mountain
5143;land;6;mountain
5144;land;6;mountain
5145;land;0;grasslands
5146;land;0;grasslands
5147;land;0;grasslands
5148;land;0;grasslands
5149;land;0;grasslands
5150;land;0;grasslands
5151;land;0;grasslands
5152;land;0;grasslands
5153;land;0;grasslands
5154;land;0;grasslands
5155;land;0;grasslands
5156;land;20;savannah
5157;land;20;savannah
5158;land;20;savannah
5159;land;1;hills
5160;land;1;hills
5161;land;254;jungle
5162;land;1;hills
5163;land;1;hills
5164;land;255;woods
5165;land;1;hills
5166;land;1;hills
5167;land;1;hills
5168;land;254;jungle
5169;land;20;savannah
5170;land;20;savannah
5171;land;0;grasslands
5172;land;0;grasslands
5173;land;0;grasslands
5174;land;0;grasslands
5175;land;0;grasslands
5176;land;3;desert
5177;land;0;grasslands
5178;land;0;grasslands
5179;land;0;grasslands
5180;land;0;grasslands
5181;land;6;mountain
5182;land;6;mountain
5183;land;0;grasslands
5184;land;0;grasslands
5185;land;1;hills
5186;land;1;hills
5187;land;20;savannah
5188;land;20;savannah
5189;land;1;hills
5190;land;130;steppe
5191;land;130;steppe
5192;land;0;grasslands
5193;land;0;grasslands
5194;land;0;grasslands
5195;land;0;grasslands
5196;land;255;woods
5197;land;255;woods
5198;land;255;woods
5199;land;0;grasslands
5200;land;0;grasslands
5201;land;254;jungle
5202;land;255;woods
5203;land;3;desert
5204;land;3;desert
5205;land;3;desert
5206;land;3;desert
5207;land;3;desert
5208;land;3;desert
5209;land;0;grasslands
5210;land;1;hills
5211;land;3;desert
5212;land;6;mountain
5213;land;0;grasslands
5214;land;0;grasslands
5215;land;1;hills
5216;land;6;mountain
5217;land;6;mountain
5218;land;6;mountain
5219;land;6;mountain
5220;land;0;grasslands
5221;land;0;grasslands
5222;land;0;grasslands
